stop_id,stop_name,stop_lat,stop_lon,zone_id
70648,70648,47.67350790065311,-122.13389436111483,3
186538,186538,47.63678075426299,-122.14301293504225,3
70658,70658,47.67125239631355,-122.31417167554615,4
70662,70662,47.6734368698216,-122.13333475309773,3
37895,37895,47.845257332677875,-122.18554581146647,2
136200,136200,47.326020178032664,-122.31330234912743,3
136202,136202,47.32717930537262,-122.22158860105947,3
70669,70669,47.67403084502643,-122.10081728038604,3
5135,5135,48.27078795183829,-122.00329778313589,1
168980,168980,47.144740941200396,-122.51216432829919,5
103464,103464,47.53132590787242,-122.16256047651589,3
70699,70699,47.673283898616354,-122.13396278266238,3
103469,103469,47.52976014345775,-122.2880943734205,4
103471,103471,47.52847543032002,-122.38470022338629,4
169018,169018,47.14747560868248,-122.29294471518689,5
103483,103483,47.52968875010144,-122.28782517927434,4
70722,70722,47.67047291212012,-122.3543950275168,4
136259,136259,47.325801977557106,-122.2974403684247,3
103493,103493,47.52841151539034,-122.38201964098407,4
70726,70726,47.67017143857597,-122.37621307319108,4
70728,70728,47.67083722955859,-122.32553106581238,4
70733,70733,47.67098653593539,-122.31303340081915,4
70734,70734,47.66719892088553,-122.5799715244984,6
103506,103506,47.52834915027865,-122.37932720567663,4
169054,169054,47.14704676571797,-122.31476455068035,5
103524,103524,47.528285247643595,-122.37663640019785,4
93714,93714,47.56735082973749,-122.64366030102553,6
103541,103541,47.52828350949051,-122.3725914375645,4
169081,169081,47.149160116134915,-122.13176629294043,5
70779,70779,47.670752951651004,-122.31736327105875,4
136319,136319,47.326140173989764,-122.24984190609007,3
103556,103556,47.528281733882196,-122.36855052682749,4
103562,103562,47.528280359603734,-122.36585682138423,4
5259,5259,48.269459657556936,-121.96512352196596,1
103564,103564,47.529531188385164,-122.26998769253098,4
103572,103572,47.52828204257943,-122.36315892108809,4
70806,70806,47.670720816122056,-122.31189585844302,4
70809,70809,47.67302231041915,-122.1214971015888,3
103584,103584,47.52828350986232,-122.36046030174215,4
169121,169121,47.1465982806313,-122.31477198963123,5
5282,5282,48.268722212207955,-122.00911744745132,1
70819,70819,47.66949677455777,-122.39832182988401,4
103599,103599,47.5282865714222,-122.35506331007852,4
136381,136381,47.32611276518008,-122.22157002688355,3
70849,70849,47.669457765027474,-122.38758734275568,4
103618,103618,47.529211276896056,-122.28060439874835,4
70853,70853,47.67248948950969,-122.14303567110804,3
38086,38086,47.842803936910165,-122.29255343400361,2
103623,103623,47.52829932432823,-122.3467550522246,4
33655,33655,47.86553391174233,-122.30354080882992,2
70868,70868,47.67192319856421,-122.18563956440143,3
70869,70869,47.66979443758935,-122.35440000603923,4
70889,70889,47.67009738131276,-122.32554277796766,4
103659,103659,47.529130061691475,-122.26998711318376,4
38129,38129,47.84284198346838,-122.2812797953076,2
70910,70910,47.67258727521048,-122.11314362326266,3
70911,70911,47.664632109617024,-122.6907159826493,6
103685,103685,47.52385619668988,-122.63116512939028,6
136460,136460,47.320663993430585,-122.58694484593451,5
169230,169230,47.14230492685067,-122.56564424564186,5
38159,38159,47.84225465715557,-122.30343498921023,2
103700,103700,47.525087809072126,-122.54794519514726,6
19820,19820,48.00021753046058,-122.21370955979721,2
70944,70944,47.67032096980037,-122.29021288372758,4
169253,169253,47.14227961734133,-122.56053251227102,5
159281,159281,47.196079679914455,-122.40769519895531,5
70954,70954,47.67236132082309,-122.11624043712997,3
103740,103740,47.53140251225399,-122.03650499040339,3
70981,70981,47.67205900410692,-122.13336237480117,3
169291,169291,47.147454730761645,-122.15723676913376,5
38229,38229,47.8414951248664,-122.32346381622479,2
169310,169310,47.14742198476399,-122.15503689412088,5
71007,71007,47.67218351246679,-122.11563071389143,3
71009,71009,47.66437908599729,-122.68315852173154,6
103778,103778,47.528459056202855,-122.26632411377084,4
71019,71019,47.67213005570523,-122.11885712571979,3
71021,71021,47.66862420950387,-122.3983180029836,4
71027,71027,47.668643179897444,-122.39564340413534,4
71031,71031,47.66864792804055,-122.39450881483563,4
71036,71036,47.66865488754704,-122.39285850495641,4
71044,71044,47.668668453931495,-122.39014506050476,4
169350,169350,47.14240260867066,-122.51613491360781,5
169353,169353,47.14730732489648,-122.14457544069866,5
71054,71054,47.668680005990765,-122.3863682242826,4
169368,169368,47.1455546218057,-122.28100864949343,5
71065,71065,47.66867576978779,-122.38213005531583,4
71074,71074,47.67197095208122,-122.12469661978673,3
71075,71075,47.66867098074282,-122.37888428434397,4
169382,169382,47.14553126923108,-122.27782340233627,5
38312,38312,47.84135355648844,-122.29765253429329,2
71082,71082,47.66934672414661,-122.32555465704138,4
71084,71084,47.6686668449257,-122.37621473467766,4
71092,71092,47.66866528380619,-122.37358872321443,4
169398,169398,47.14232389511567,-122.50396276996543,5
103866,103866,47.53077930014885,-122.02341275021685,3
71108,71108,47.6693766272914,-122.31736361226397,4
71111,71111,47.669964808294566,-122.27108302377816,4
71113,71113,47.6686618861172,-122.37075968875408,4
71129,71129,47.67147436160547,-122.14304853593502,3
71136,71136,47.668653307647624,-122.36617779483109,4
136673,136673,47.32237708185098,-122.35622525307656,3
103906,103906,47.529047716576756,-122.16279432820227,3
136677,136677,47.322374183119834,-122.3556015492835,3
169449,169449,47.145462611404746,-122.25854919801827,5
104701,104701,47.52285976394905,-122.35396810546736,4
136688,136688,47.322378290288356,-122.35058780982075,3
136702,136702,47.322412540270086,-122.3453778278884,3
103937,103937,47.52651622311577,-122.35507282077255,4
38377,38377,47.84099787194586,-122.29254784010232,2
136710,136710,47.32242682093837,-122.33943264055783,3
71187,71187,47.671707741101166,-122.10010181255208,3
71192,71192,47.67164848088282,-122.10413396621729,3
71197,71197,47.669178071721205,-122.30649047383052,4
71200,71200,47.6636634540426,-122.68356931750817,6
136740,136740,47.32239537481585,-122.32932744429716,3
136745,136745,47.32429483765013,-122.17639710199273,3
136749,136749,47.32239611248756,-122.32667051811211,3
103982,103982,47.526470683803545,-122.3467455302848,4
103984,103984,47.53015203037957,-122.03810759135249,3
136759,136759,47.32239732109101,-122.32049157357335,3
103992,103992,47.53012838286615,-122.03653415714383,3
103994,103994,47.53214589022147,-121.827657384703,3
136764,136764,47.32239799738565,-122.31664269307653,3
136769,136769,47.3223985428319,-122.31336120775616,3
104004,104004,47.530102224488935,-122.03498257545473,3
104007,104007,47.53009595072768,-122.03461498754024,3
104014,104014,47.530067031424075,-122.03290998562969,3
71247,71247,47.66868339195665,-122.33364169928181,4
136785,136785,47.322362805561546,-122.30806815160207,3
71251,71251,47.667820843164925,-122.39617577537079,4
71253,71253,47.667749544235846,-122.40115304657611,4
169558,169558,47.14429325691421,-122.29295316169566,5
71260,71260,47.67132685323788,-122.11269590453577,3
136798,136798,47.32233590074125,-122.3040999077774,3
104036,104036,47.5264810797746,-122.32819864323426,4
104037,104037,47.52160832706022,-122.66018302452056,6
126567,126567,47.383334775407995,-122.22567163245796,3
104057,104057,47.52646547108695,-122.32291565169298,4
136827,136827,47.32229070189479,-122.29747328773779,3
71294,71294,47.669235476972005,-122.27576310762483,4
104065,104065,47.52149126408293,-122.66094214215845,6
104072,104072,47.526448505634974,-122.31758190910598,4
104079,104079,47.5264409554045,-122.31491054375182,4
104728,104728,47.52280968808537,-122.3467268567886,4
159342,159342,47.19470696187656,-122.48370222875343,5
71318,71318,47.66753986682915,-122.39831376932455,4
71333,71333,47.668569987237596,-122.31628682158299,4
71344,71344,47.669020537356154,-122.27946022043204,4
104114,104114,47.52159998753514,-122.63113397754358,6
136883,136883,47.3229108395047,-122.22153132630613,3
136892,136892,47.322519217095895,-122.24985370147819,3
71359,71359,47.668547335387395,-122.31301768604254,4
71361,71361,47.668539989791505,-122.31188157740594,4
104135,104135,47.52673425322446,-122.26491242940634,4
104139,104139,47.52794046233087,-122.16403509071652,3
38604,38604,47.839177650310006,-122.32487555414592,2
71385,71385,47.66853330588339,-122.30648389967898,4
104157,104157,47.52925105364519,-122.03655938606539,3
38622,38622,47.83916141560964,-122.31977053067463,2
39205,39205,47.83560396580181,-122.31976979544365,2
71395,71395,47.668525773452664,-122.30061890615706,4
71404,71404,47.66852294315259,-122.29850797566611,4
38638,38638,47.83911522235768,-122.31704456043518,2
136946,136946,47.32291141405409,-122.19230335573978,3
63481,63481,47.70897597977171,-122.08925618042696,3
71414,71414,47.66487511458855,-122.55690086620136,6
38649,38649,47.83905915118232,-122.31426680680232,2
38651,38651,47.83913066989675,-122.30743700634629,2
71422,71422,47.66851832028156,-122.29506362755542,4
104195,104195,47.5261210767012,-122.28794112381176,4
38660,38660,47.83903779390904,-122.3132384379662,2
38662,38662,47.83915933176751,-122.30344609382482,2
71442,71442,47.66851168461005,-122.29019273423359,4
38676,38676,47.83914730614665,-122.29954818050365,2
71445,71445,47.66794268590811,-122.3336938639564,4
71447,71447,47.6685112201275,-122.28908094586794,4
71452,71452,47.66851075089153,-122.28796868012644,4
104226,104226,47.52611284627201,-122.27914744231663,4
136998,136998,47.31732351088906,-122.58600909626435,5
71463,71463,47.66850926052581,-122.28482314777439,4
38698,38698,47.83912833202791,-122.29254908319527,2
104241,104241,47.52617088419021,-122.26998293590796,4
93833,93833,47.56733864010662,-122.63291659310082,6
169785,169785,47.139784049147615,-122.5117320803317,5
71488,71488,47.66788626571593,-122.32556239478373,4
104262,104262,47.52465217837929,-122.37663812328675,4
71503,71503,47.66808781671816,-122.303049761592,4
71513,71513,47.668006318935376,-122.30648711094798,4
137066,137066,47.322482519570315,-122.17640466322256,3
104300,104300,47.5246932947967,-122.36047893375829,4
71536,71536,47.664850537245826,-122.52706559124466,6
71540,71540,47.66829696671593,-122.27579747425867,4
71548,71548,47.66686330090088,-122.38235398948599,4
104320,104320,47.522058463176755,-122.5397434473734,6
104326,104326,47.53012831701041,-121.8683089200997,3
71571,71571,47.67001911469629,-122.1188880115916,3
71572,71572,47.66476346796658,-122.52106481346894,6
66542,66542,47.689836025170884,-122.34451834658495,4
19462,19462,48.00587851770892,-122.19753373935421,2
71584,71584,47.667073754776155,-122.3544206754065,4
169894,169894,47.139215667597725,-122.50776950193924,5
104359,104359,47.52833336468015,-122.03387450479376,3
169897,169897,47.13893265504753,-122.52612013893018,5
71602,71602,47.66910184498217,-122.18840263015328,3
71603,71603,47.66692046691067,-122.36080140931062,4
71611,71611,47.66721936112265,-122.33369996677526,4
159392,159392,47.19528220130264,-122.43399761727251,5
71629,71629,47.664696504977215,-122.51034212683085,6
104407,104407,47.521930657392595,-122.51972229433146,6
137176,137176,47.320281570207776,-122.30412067464796,3
104419,104419,47.5247419938571,-122.314939163309,4
71655,71655,47.66716270821833,-122.32557409597115,4
137198,137198,47.31622338623214,-122.58246674293059,5
38896,38896,47.837875884325705,-122.29253824133137,2
104440,104440,47.52353888334577,-122.3929379163729,4
137210,137210,47.316235833540865,-122.57900791085066,5
71676,71676,47.66164712619025,-122.69296534928897,6
71682,71682,47.667106365112446,-122.31737997769586,4
71684,71684,47.668755283540484,-122.18412065147801,3
71688,71688,47.66641976052849,-122.36618403759731,4
104497,104497,47.52447266938089,-122.30175630851029,4
104509,104509,47.52750477738568,-122.0366102730038,3
71742,71742,47.66825128348903,-122.19626486057629,3
6218,6218,48.25519218724372,-121.6033098065118,1
104525,104525,47.52309232811773,-122.39386014153571,4
6222,6222,48.255193078395074,-121.60153326643916,1
104527,104527,47.52308259967098,-122.39387556641307,4010
104528,104528,47.52745411432875,-122.03350159085917,3
137300,137300,47.32064850459549,-122.22732473793047,3
137306,137306,47.3206509932366,-122.22480297409102,3
88421,88421,47.59348414528536,-122.2927633443125,4
137312,137312,47.32065642567987,-122.22147151533318,3
71783,71783,47.66822001721224,-122.18016598275221,3
104807,104807,47.523312374646665,-122.27640331903383,4
170095,170095,47.14274357389568,-122.14477490644133,5
104564,104564,47.51949350235892,-122.62313397246902,6
71797,71797,47.66818807642053,-122.17742162324262,3
71799,71799,47.66559215461535,-122.38085647292016,4
71801,71801,47.666440708460314,-122.31631465817429,4
71803,71803,47.668052049153005,-122.18560379513511,3
71808,71808,47.668156833833095,-122.17472193780553,3
71810,71810,47.666435737340166,-122.3130504577909,4
71814,71814,47.66642836728509,-122.311916304794,4
71817,71817,47.66680984591051,-122.28084593005278,4
71818,71818,47.665691484016016,-122.36618596056496,4
71820,71820,47.66668426465951,-122.29017804724067,4
71824,71824,47.66812472803411,-122.1720353676553,3
104593,104593,47.51948959194875,-122.61788752627704,6
71842,71842,47.666425996789215,-122.30649724001759,4
170151,170151,47.14029678394487,-122.31482442212499,5
170157,170157,47.140298008809836,-122.3115723024478,5
39088,39088,47.83683561611744,-122.28174340206562,2
6321,6321,48.246653328120416,-122.33198773400065,1
104628,104628,47.522861104760025,-122.37670010242292,4
104634,104634,47.51941281320346,-122.60973733119091,6
104637,104637,47.526942645655595,-122.03298594891353,3
170175,170175,47.14027504875191,-122.30402704038042,5
88438,88438,47.593431956130196,-122.28785933627476,4
71879,71879,47.66488587246327,-122.4109542945773,4
170189,170189,47.1384160615474,-122.43458972709607,5
71888,71888,47.66061214225167,-122.69295625852524,6
71889,71889,47.66850217459493,-122.121533118687,3
170194,170194,47.14025196436933,-122.29749634548607,5
71900,71900,47.66792752127668,-122.1693521995355,3
170210,170210,47.14022167530914,-122.29293995891192,5
137443,137443,47.320312118546845,-122.2011098105571,3
104684,104684,47.52286061433265,-122.36049357716942,4
104686,104686,47.52286139511662,-122.36009951074217,4
71919,71919,47.66626672220856,-122.30060480086956,4
104691,104691,47.52246816404449,-122.38746744408098,4
104699,104699,47.52287003113339,-122.35510447606507,4
71933,71933,47.66618383229536,-122.30060365488295,4
137477,137477,47.3187416683783,-122.308089432124,3
104712,104712,47.52283724833258,-122.35062186503397,4
71952,71952,47.66808026250912,-122.13342928636959,3
71953,71953,47.66504969809956,-122.3762205458339,4
170258,170258,47.14009106238961,-122.28103812492002,5
71960,71960,47.66456417027473,-122.40930511788363,4
137497,137497,47.31871359350995,-122.30413708438108,3
104838,104838,47.52695273006291,-121.93652421148792,3
71985,71985,47.66785228776249,-122.1430948016698,3
39219,39219,47.8360270308628,-122.28174618915762,2
71993,71993,47.665037409462286,-122.36618744519201,4
104765,104765,47.52245561146379,-122.36187184718729,4
104769,104769,47.52793779475976,-121.87619643248809,3
104776,104776,47.52304221993287,-122.31496823414453,4
72012,72012,47.66781968811911,-122.13910648930278,3
72019,72019,47.66504743285646,-122.35963942235448,4
137557,137557,47.3199116281624,-122.19235589968766,3
39258,39258,47.83550673513555,-122.3027931515542,2
148538,148538,47.25706499438138,-122.48362382210011,5
39269,39269,47.835837988483085,-122.27159388795005,2
104806,104806,47.523313963478685,-122.27702723087639,4
72039,72039,47.665019359085086,-122.35395989872919,4
170348,170348,47.13756315426023,-122.41570080482914,5
104816,104816,47.52331040934618,-122.27283340910931,4
104821,104821,47.52330725953113,-122.26998615519649,4
39290,39290,47.83546680212149,-122.29254129661861,2
104830,104830,47.52330037285942,-122.26731429294632,4
104832,104832,47.52329793553236,-122.26633151762624,4
72070,72070,47.66668562695607,-122.20183633115136,3
104839,104839,47.523293231122466,-122.26455527541209,4
104847,104847,47.52302665639089,-122.28068126370846,4
72086,72086,47.66677019468816,-122.19624894696712,3
72087,72087,47.66503567239046,-122.33371859466072,4
104860,104860,47.52290813644385,-122.28493882033096,4
72101,72101,47.6666732433957,-122.19852665526184,3
72110,72110,47.667143523222265,-122.15687374723629,3
72113,72113,47.66666762984616,-122.19624769027524,3
104883,104883,47.52673436002445,-121.93756967983339,3
41682,41682,47.82124442989225,-122.32500530870924,2
72123,72123,47.666540385024064,-122.203815248035,3
72125,72125,47.664990749771604,-122.32612585753432,4
72130,72130,47.66498753356587,-122.32560811325318,4
72134,72134,47.66498446765654,-122.32505408048763,4
137680,137680,47.31396068921608,-122.57904609680324,5
72146,72146,47.6666181476651,-122.19093664301447,3
39390,39390,47.834732046228446,-122.30348336181179,2
104931,104931,47.522232993518124,-122.31498166259112,4
6629,6629,48.24968866906131,-121.59988155495934,1
6634,6634,48.24202966870748,-122.3576656840219,1
6636,6636,48.242044122634866,-122.35228585238876,1
72177,72177,47.66493729850365,-122.31740376753055,4
137714,137714,47.31776585195405,-122.29840451726093,3
72179,72179,47.667554217817816,-122.10015387681327,3
72184,72184,47.66492767547113,-122.31633452612434,4
104955,104955,47.52257604774537,-122.27932269082818,4
104962,104962,47.52256087829143,-122.27918392563905,402
71145,71145,47.66865127492328,-122.3632814687817,4
170500,170500,47.136389022328174,-122.43461536693812,5
104970,104970,47.52740238191883,-121.82415090651294,3
72205,72205,47.66490071818233,-122.31307433142736,4
72208,72208,47.66364227228639,-122.40568131795655,4
72209,72209,47.664892737509135,-122.31193756809076,4
104988,104988,47.521088618956114,-122.37943973697423,4
72222,72222,47.66395681059634,-122.37889334517612,4
72223,72223,47.66487579372608,-122.30947586646732,4
6691,6691,48.240960492844856,-122.3691661984558,1
104997,104997,47.521070040823474,-122.37676136324768,4
72231,72231,47.66486728365291,-122.3083273906073,4
137772,137772,47.31738882404432,-122.30282689146655,3
72240,72240,47.6662793421579,-122.19236517470473,3
126728,126728,47.38328425862337,-122.16541646631448,3
72242,72242,47.66485423539725,-122.30650641725929,4
105011,105011,47.520787157296894,-122.39022133764118,4
137782,137782,47.31890433762211,-122.176419553364,3
72250,72250,47.66658727928043,-122.16400039662678,3
105019,105019,47.5210333980369,-122.3687296844613,4
105026,105026,47.521021846405034,-122.36589437729965,4
105028,105028,47.52102323017986,-122.36454789274886,4
72263,72263,47.65912023237373,-122.69302203095613,6
104888,104888,47.52279124701375,-122.28514963087272,4
105046,105046,47.52062216745223,-122.38911347464347,4
105048,105048,47.52103002155786,-122.35845599330271,4
105049,105049,47.51534995533107,-122.73458589004353,6
105056,105056,47.521032763525284,-122.35512465053183,4
72290,72290,47.66487489068047,-122.29016482212172,4
105063,105063,47.521243867393004,-122.33630090539947,4
39544,39544,47.83399839173139,-122.29254257879244,2
72313,72313,47.663664347979406,-122.37612355436417,4
72322,72322,47.66703294839161,-122.10015334968224,3
17515,17515,48.04368955673921,-122.18081378522722,1
6789,6789,48.2400971015822,-122.33028250359312,1
6790,6790,48.23980096711204,-122.3523120362968,1
72344,72344,47.666366600762,-122.14851841004973,3
6812,6812,48.239727110212954,-122.33027076260342,1
6818,6818,48.23932661701398,-122.34903184108914,1
6820,6820,48.239339858005,-122.34765724080256,1
39589,39589,47.83466377855751,-122.21071271352251,2
39599,39599,47.83463306284493,-122.20489839834993,2
105142,105142,47.52153862286441,-122.28368679624448,4
72379,72379,47.66359152816369,-122.35802941961741,4
72380,72380,47.666143710997176,-122.15334226477621,3
148600,148600,47.25792562705908,-122.40239182817263,5
137941,137941,47.315208232446544,-122.39277637077606,3
137943,137943,47.31986837631884,-122.00547513149004,3
170712,170712,47.13862455497134,-122.14376130850543,5
170717,170717,47.138688920910866,-122.13569905632895,5
72418,72418,47.66619982220819,-122.13515197322522,3
72432,72432,47.66126981526451,-122.50495370094721,6
72438,72438,47.6642750892335,-122.28347456519354,4
170743,170743,47.13660000760584,-122.29302057441801,5
137979,137979,47.31518113624592,-122.3715788303052,3
105215,105215,47.52028208838117,-122.33616507245283,4
6912,6912,48.239005642231454,-122.24329477797126,1
137989,137989,47.31519317011149,-122.36680672637274,3
105233,105233,47.524944667684046,-121.92681050530392,3
138004,138004,47.315177219502964,-122.36095086499039,3
72473,72473,47.662934548843346,-122.37632107845627,4
170791,170791,47.13473353832809,-122.41426542089582,5
138032,138032,47.31517155247634,-122.35197812335065,3
170801,170801,47.13436408288106,-122.43464083245824,5
39741,39741,47.83244134005753,-122.31974565418517,2
105299,105299,47.519278970401544,-122.37682309588165,4
138071,138071,47.315163800875496,-122.33464732792292,3
72165,72165,47.65959227593905,-122.6859126161802,6
170853,170853,47.13313328567531,-122.49392750896467,5
72551,72551,47.663168588286,-122.32615208126855,4
138088,138088,47.31505033706743,-122.33863475365,3
72555,72555,47.66541312087509,-122.14315272208067,3
138096,138096,47.315167221020104,-122.32708917572243,3
138104,138104,47.31516782643955,-122.32338573146328,3
138107,138107,47.31490469531908,-122.34163791815604,3
72170,72170,47.65806704437296,-122.77598712728418,6
143168,143168,47.289885463691455,-122.33461726394513,3
105346,105346,47.51919295069273,-122.36590322610337,4
138115,138115,47.315162747215766,-122.31853373772314,3
28482,28482,47.90751440254289,-122.24682230196436,2
138129,138129,47.315157098340535,-122.31338882657262,3
39830,39830,47.83229985112364,-122.29251606069226,2
72601,72601,47.663111841662094,-122.3163584083522,4
7069,7069,48.23708954169879,-122.06007986999336,1
105375,105375,47.51919638613826,-122.35681109730157,4
72609,72609,47.66310577817837,-122.315262804078,4
105380,105380,47.519195663540756,-122.35514435226328,4
72613,72613,47.65764923037435,-122.68703645344446,6
138151,138151,47.31512098914016,-122.3085086973862,3
72617,72617,47.663266258891284,-122.30088708122719,4
7082,7082,48.23321594674898,-122.33464571584597,1
138156,138156,47.31511411993468,-122.30757546883919,3
72621,72621,47.663091774710374,-122.31310186628198,4
149721,149721,47.251273180760414,-122.4486174124877,5
138178,138178,47.315084515425674,-122.30360319325648,3
105414,105414,47.52014721406841,-122.2697188151287,4
39882,39882,47.83185415789304,-122.3034429033252,2
84254,84254,47.6168613192269,-122.11573211561665,3
105435,105435,47.52011703830771,-122.26277706363017,4
105439,105439,47.521325573820185,-122.1593429937111,3
105440,105440,47.51884272216283,-122.35649408553435,4
105445,105445,47.51995894334423,-122.2699262519304,4
72686,72686,47.662193010393445,-122.36619549109672,4
138226,138226,47.315010362975734,-122.29237343456398,3
105467,105467,47.51985497246552,-122.26869645058675,4
105473,105473,47.51984117564203,-122.26616100823806,4
39942,39942,47.83178512328016,-122.28175599799549,2
138250,138250,47.315056256889044,-122.28366011662476,3
72195,72195,47.6649085386904,-122.31421013579974,4
39959,39959,47.831796162862126,-122.2776724708997,2
105496,105496,47.523476568097315,-121.92816307049209,3
72729,72729,47.662140765636316,-122.35398074499281,4
138270,138270,47.31564623425633,-122.22327652279274,3
72737,72737,47.66302723548768,-122.28477369380965,4
72748,72748,47.662135649345004,-122.35003368975819,4
72764,72764,47.66212730434273,-122.34608869414751,4
40028,40028,47.831585252331685,-122.26863017715952,2
7263,7263,48.23027726866018,-122.0813151868327,1
138341,138341,47.315474781971595,-122.20821390873466,3
104977,104977,47.52110855257497,-122.3821205358976,4
138345,138345,47.315508390593976,-122.20378164688157,3
40042,40042,47.83122839491879,-122.29250337174433,2
149727,149727,47.25109466412442,-122.46030818289753,5
105585,105585,47.51904832766214,-122.27150355266185,4
138354,138354,47.3154067666835,-122.20992115248296,3
138358,138358,47.31769828629621,-122.00445128896065,3
72825,72825,47.66263429494611,-122.29014572044343,4
50367,50367,47.774621928803995,-122.55652508660536,6
148672,148672,47.256878203949995,-122.44536915765991,5
138381,138381,47.31524849326252,-122.21388337286815,3
105614,105614,47.51748806442993,-122.37688459104707,4
105626,105626,47.51892509977279,-122.2611091299212,4
105628,105628,47.517448805322,-122.37344340854672,4
138397,138397,47.310151165603244,-122.57871125773065,5
138398,138398,47.31309492406873,-122.37601087039445,3
105633,105633,47.517425548876965,-122.3713981881116,4
105641,105641,47.517394696532115,-122.3686594112286,4
72875,72875,47.66146101773412,-122.36617390612082,4
138423,138423,47.31537316060784,-122.19240784570734,3
105656,105656,47.51736323920313,-122.36591276458803,3
72899,72899,47.662376071079656,-122.29070003599469,4
105669,105669,47.51736332633443,-122.36184847639322,4
138439,138439,47.31533303804601,-122.1870767271305,3
105679,105679,47.517363123687794,-122.35920037423273,4
105686,105686,47.517360488797316,-122.35516482309757,4
138457,138457,47.315326440073775,-122.17926098927926,3
105690,105690,47.51735384134975,-122.35403534481813,3
72929,72929,47.656811790751846,-122.67055681213735,6
150822,150822,47.24554850077076,-122.4305007540107,5
7401,7401,48.226168177656554,-122.09671208191622,1
105708,105708,47.51733423584126,-122.35065287584204,3
171247,171247,47.13147237935008,-122.43192443360628,5
72951,72951,47.66180601516886,-122.32072426063138,4
105725,105725,47.51730348632446,-122.34542343016709,4
105730,105730,47.517288664201885,-122.34287563265387,3
105738,105738,47.51727252661515,-122.34013089674528,3
70080,70080,47.67531057536453,-122.17011442032484,3
72983,72983,47.66386724731425,-122.14318921612225,3
72986,72986,47.66138523217037,-122.34214532762454,4
72995,72995,47.66067113580752,-122.39284938506015,4
72997,72997,47.661385911964324,-122.33915662870467,4
105766,105766,47.51654701980377,-122.3767569649288,4
72999,72999,47.661386331407215,-122.33856357696243,4
171317,171317,47.132968383981165,-122.2930231433026,5
73015,73015,47.66138580298766,-122.33507226990915,4
73017,73017,47.66138655555353,-122.33371784412067,4
73021,73021,47.65643163082547,-122.67087381107925,6
73026,73026,47.66137506476266,-122.33135576635048,4
105803,105803,47.51705616481043,-122.31538450963801,3
105812,105812,47.51842392863172,-122.19916420683832,3
138586,138586,47.312993566367815,-122.30353756950052,3
138598,138598,47.30907501428969,-122.57649916714546,5
73066,73066,47.66134931948836,-122.32617910249809,4
105843,105843,47.51820316654921,-122.20185407577948,3
138615,138615,47.31266502803698,-122.31908160557123,3
73084,73084,47.66133328525155,-122.32295643865486,4
73098,73098,47.661319023009575,-122.32072775526808,4
105873,105873,47.51715142269618,-122.2700207796607,4
105874,105874,47.51698097473494,-122.2830673829188,4
105878,105878,47.51679665938434,-122.29672353712655,3
73113,73113,47.661306247719764,-122.31877750165776,4
83183,83183,47.61853424560039,-122.33848458299612,4
73116,73116,47.661303976746865,-122.31841978629753,4
40352,40352,47.82858386704037,-122.35214003997281,2
73124,73124,47.66129867752462,-122.31763843861864,4
73128,73128,47.661291995819376,-122.31657890593652,4
73132,73132,47.661284527606526,-122.31544271208537,4
73135,73135,47.66127699557058,-122.31428574567639,4
105905,105905,47.51210183290629,-122.60993675531275,6
73141,73141,47.66126943938089,-122.31312973425578,4
73147,73147,47.6612619429621,-122.31199306406805,4
105918,105918,47.51627519776518,-122.31467828042912,3
148725,148725,47.25548350989268,-122.52636716451669,5
105920,105920,47.516848694798476,-122.26961125871854,4
73155,73155,47.661259284486654,-122.30951212362486,4
73157,73157,47.66075890201799,-122.34733717405729,4
73160,73160,47.660067499592195,-122.3982633393648,4
73163,73163,47.65597107340789,-122.67145464808601,6
73169,73169,47.66125710846189,-122.30652838891483,4
138710,138710,47.31251914818329,-122.30149249170438,3
73191,73191,47.65993906773247,-122.39951004893753,4
40424,40424,47.828448259921366,-122.32512718406058,2
73195,73195,47.662539491593364,-122.1962024869762,3
171504,171504,47.127814016415755,-122.54334665232015,5
138742,138742,47.31347897661528,-122.2131441865803,3
73207,73207,47.661247529621576,-122.29693726241047,4
171512,171512,47.13312521122053,-122.1415991026821,5
40441,40441,47.82838899184195,-122.319686891387,2
105987,105987,47.51552736383971,-122.35399658604322,3
6742,6742,48.24042338993865,-122.3522975938278,1
105990,105990,47.51552670452993,-122.3528406568321,3
105991,105991,47.51204722304912,-122.59304428710811,6
73224,73224,47.66124335073043,-122.29286358723891,4
105996,105996,47.51671121918826,-122.25823097864688,4
73238,73238,47.66126552233341,-122.28475434847017,4
73243,73243,47.66127500701351,-122.28274290760493,4
73250,73250,47.661292481347694,-122.27937583019823,4
73253,73253,47.6611504540146,-122.28922076323775,4
73256,73256,47.66128891340147,-122.27730505624987,4
154204,154204,47.22471082161116,-122.43404957341306,5
73260,73260,47.661287879361225,-122.27667401273223,4
40500,40500,47.82825837847718,-122.30340100414926,2
73276,73276,47.660221656914366,-122.35438061768589,4
40511,40511,47.827562274888585,-122.35210051481667,2
73283,73283,47.661277466295566,-122.27182353275516,4
39522,39522,47.83378055729665,-122.31974502964222,2
40526,40526,47.828222216477634,-122.29795233712706,2
138839,138839,47.31097503352512,-122.37351182521533,3
73304,73304,47.66127192547366,-122.26884928326446,4
121444,121444,47.415840266843496,-122.19453784206705,3
40539,40539,47.82820496675407,-122.29521845189511,2
