trip_id,stop_id
849,86843
849,86829
849,86823
849,86311
849,85773
849,85011
850,89430
850,88438
850,87877
850,87663
850,87365
850,86701
850,86577
850,86442
850,86945
850,86935
850,86915
850,86901
850,86889
850,86885
850,86877
850,86865
850,86854
850,86848
850,86843
850,86829
850,86823
850,86311
850,85773
850,85011
851,89430
851,88438
851,87877
851,87663
851,87365
851,86701
851,86577
851,86442
851,86945
851,86935
851,86915
851,86901
851,86889
851,86885
851,86877
851,86865
851,86854
851,86848
851,86843
851,86829
851,86823
851,86311
851,85773
851,85011
852,89430
852,88438
852,87877
852,87663
852,87365
852,86701
852,86577
852,86442
852,86945
852,86935
852,86915
852,86901
852,86889
852,86885
852,86877
852,86865
852,86854
852,86848
852,86843
852,86829
852,86823
852,86311
852,85773
852,85011
853,89430
853,88438
853,87877
853,87663
853,87365
853,86701
853,86577
853,86442
853,86945
853,86935
853,86915
853,86901
853,86889
853,86885
853,86877
853,86865
853,86854
853,86848
853,86843
853,86829
853,86823
853,86311
853,85773
853,85011
854,89430
854,88438
854,87877
854,87663
854,87365
854,86701
854,86577
854,86442
854,86945
854,86935
854,86915
854,86901
854,86889
854,86885
854,86877
854,86865
854,86854
854,86848
854,86843
854,86829
854,86823
854,86311
854,85773
854,85011
855,89430
855,88438
855,87877
855,87663
855,87365
855,86701
855,86577
855,86442
855,86945
855,86935
855,86915
855,86901
855,86889
855,86885
855,86877
855,86865
855,86854
855,86848
855,86843
855,86829
855,86823
855,86311
855,85773
855,85011
856,66324
856,67086
856,67675
856,67858
856,68258
856,68627
856,69350
856,69853
856,70012
856,70382
856,70577
856,71136
856,71688
856,71818
856,72686
856,73823
856,74040
856,74506
856,74960
856,75031
856,75212
856,75563
856,76282
856,77477
856,77631
856,78326
856,78737
856,79267
856,80666
856,81102
856,81538
856,82091
856,82609
856,83162
856,83481
856,84107
856,84634
856,85011
856,85571
857,66324
857,67086
857,67675
857,67858
857,68258
857,68627
857,69350
857,69853
857,70012
857,70382
857,70577
857,71136
857,71688
857,71818
857,72686
857,73823
857,74040
857,74506
857,74960
857,75031
857,75212
857,75563
857,76282
857,77477
857,77631
857,78326
857,78737
857,79267
857,80666
857,81102
857,81538
857,82091
857,82609
857,83162
857,83481
857,84107
857,84634
857,85011
857,85571
858,66324
858,67086
858,67675
858,67858
858,68258
858,68627
858,69350
858,69853
858,70012
858,70382
858,70577
858,71136
858,71688
858,71818
858,72686
858,73823
858,74040
858,74506
858,74960
858,75031
858,75212
858,75563
858,76282
858,77477
858,77631
858,78326
858,78737
858,79267
858,80666
858,81102
858,81538
858,82091
858,82609
858,83162
858,83481
858,84107
858,84634
858,85011
858,85571
859,66324
859,67086
859,67675
859,67858
859,68258
859,68627
859,69350
859,69853
859,70012
859,70382
859,70577
859,71136
859,71688
859,71818
859,72686
859,73823
859,74040
859,74506
859,74960
859,75031
859,75212
859,75563
859,76282
859,77477
859,77631
859,78326
859,78737
859,79267
859,80666
859,81102
859,81538
859,82091
859,82609
859,83162
859,83481
859,84107
859,84634
859,85011
859,85571
860,66324
860,67086
860,67675
860,67858
860,68258
860,68627
860,69350
860,69853
860,70012
860,70382
860,70577
860,71136
860,71688
860,71818
860,72686
860,73823
860,74040
860,74506
860,74960
860,75031
860,75212
860,75563
860,76282
860,77477
860,77631
860,78326
860,78737
860,79267
860,80666
860,81102
860,81538
860,82091
860,82609
860,83162
860,83481
860,84107
860,84634
860,85011
860,85571
861,66324
861,67086
861,67675
861,67858
861,68258
861,68627
861,69350
861,69853
861,70012
861,70382
861,70577
861,71136
861,71688
861,71818
861,72686
861,73823
861,74040
861,74506
861,74960
861,75031
861,75212
861,75563
861,76282
861,77477
861,77631
861,78326
861,78737
861,79267
861,80666
861,81102
861,81538
861,82091
861,82609
861,83162
861,83481
861,84107
861,84634
861,85011
861,85571
862,58617
862,58238
862,58237
862,58223
862,58205
862,58171
862,59289
862,59395
862,59992
862,59975
862,60896
862,60921
862,61652
862,62011
862,62766
862,63251
862,63876
862,64041
862,64235
862,64561
862,64925
862,65241
862,65599
862,65870
862,66324
862,67086
862,67675
862,67858
862,68258
862,68627
862,69350
862,69853
862,70012
862,70382
862,70577
862,71136
862,71688
862,71818
862,72686
862,73823
862,74040
862,74506
862,74960
862,75031
862,75212
862,75563
862,76282
862,77477
862,77631
862,78326
862,78737
862,79267
862,80666
862,81102
862,81538
862,82091
862,82609
862,83162
862,83481
862,84107
862,84634
862,85011
862,85571
863,58617
863,58238
863,58237
863,58223
863,58205
863,58171
863,59289
863,59395
863,59992
863,59975
863,60896
863,60921
863,61652
863,62011
863,62766
863,63251
863,63876
863,64041
863,64235
863,64561
863,64925
863,65241
863,65599
863,65870
863,66324
863,67086
863,67675
863,67858
863,68258
863,68627
863,69350
863,69853
863,70012
863,70382
863,70577
863,71136
863,71688
863,71818
863,72686
863,73823
863,74040
863,74506
863,74960
863,75031
863,75212
863,75563
863,76282
863,77477
863,77631
863,78326
863,78737
863,79267
863,80666
863,81102
863,81538
863,82091
863,82609
863,83162
863,83481
863,84107
863,84634
863,85011
863,85571
864,58617
864,58238
864,58237
864,58223
864,58205
864,58171
864,59289
864,59395
864,59992
864,59975
864,60896
864,60921
864,61652
864,62011
864,62766
864,63251
864,63876
864,64041
864,64235
864,64561
864,64925
864,65241
864,65599
864,65870
864,66324
864,67086
864,67675
864,67858
864,68258
864,68627
864,69350
864,69853
864,70012
864,70382
864,70577
864,71136
864,71688
864,71818
864,72686
864,73823
864,74040
864,74506
864,74960
864,75031
864,75212
864,75563
864,76282
864,77477
864,77631
864,78326
864,78737
864,79267
864,80666
864,81102
864,81538
864,82091
864,82609
864,83162
864,83481
864,84107
864,84634
864,85011
864,85571
865,85011
865,84634
865,84142
865,83663
865,83162
865,82609
865,82091
865,81538
865,81102
865,80666
865,79267
865,78737
865,78326
865,77477
865,76282
865,75563
865,75212
865,75031
865,74855
865,74506
865,74040
865,73823
865,72875
865,71993
865,71688
865,71136
865,70577
865,70012
865,69853
865,69350
865,69014
865,68627
865,68172
865,67858
865,67675
865,67086
865,66324
865,65870
865,65599
865,65241
865,64925
865,64235
865,64041
865,63876
865,63251
865,62766
865,62011
865,61652
865,60921
865,60896
865,59975
865,59992
865,59395
865,59289
865,58171
865,58205
865,58599
865,58617
866,85011
866,84634
866,84142
866,83663
866,83162
866,82609
866,82091
866,81538
866,81102
866,80666
866,79267
866,78737
866,78326
866,77477
866,76282
866,75563
866,75212
866,75031
866,74855
866,74506
866,74040
866,73823
866,72875
866,71993
866,71688
866,71136
866,70577
866,70012
866,69853
866,69350
866,69014
866,68627
866,68172
866,67858
866,67675
866,67086
866,66324
866,65870
866,65599
866,65241
866,64925
866,64235
866,64041
866,63876
866,63251
866,62766
866,62011
866,61652
866,60921
866,60896
866,59975
866,59992
866,59395
866,59289
866,58171
866,58205
866,58599
866,58617
867,85011
867,84634
867,84142
867,83663
867,83162
867,82609
867,82091
867,81538
867,81102
867,80666
867,79267
867,78737
867,78326
867,77477
867,76282
867,75563
867,75212
867,75031
867,74855
867,74506
867,74040
867,73823
867,72875
867,71993
867,71688
867,71136
867,70577
867,70012
867,69853
867,69350
867,69014
867,68627
867,68172
867,67858
867,67675
867,67086
867,66324
867,65870
867,65599
867,65241
867,64925
867,64235
867,64041
867,63876
867,63251
867,62766
867,62011
867,61652
867,60921
867,60896
867,59975
867,59992
867,59395
867,59289
867,58171
867,58205
867,58599
867,58617
868,85011
868,84634
868,84142
868,83663
868,83162
868,82609
868,82091
868,81538
868,81102
868,80666
868,79267
868,78737
868,78326
868,77477
868,76282
868,75563
868,75212
868,75031
868,74855
868,74506
868,74040
868,73823
868,72875
868,71993
868,71688
868,71136
868,70577
868,70012
868,69853
868,69350
868,69014
868,68627
868,68172
868,67858
868,67675
868,67086
868,66324
868,65870
868,65599
868,65241
868,64925
868,64235
868,64041
868,63876
868,63251
868,62766
868,62011
868,61652
868,60921
868,60896
868,59975
868,59992
868,59395
868,59289
868,58171
868,58205
868,58599
868,58617
869,58318
869,58621
869,58617
869,58238
869,58237
869,58223
869,58205
869,58171
869,59289
869,59395
869,59992
869,59975
869,60896
869,60921
869,61652
869,62011
869,62766
869,63251
869,63876
869,64041
869,64235
869,64561
869,64925
869,65241
869,65599
869,65870
869,66324
869,67086
869,67675
869,67858
869,68258
869,68627
869,69350
869,71136
869,81858
869,84107
869,84634
869,85011
869,85571
869,86171
869,86768
869,87159
870,58318
870,58621
870,58617
870,58238
870,58237
870,58223
870,58205
870,58171
870,59289
870,59395
870,59992
870,59975
870,60896
870,60921
870,61652
870,62011
870,62766
870,63251
870,63876
870,64041
870,64235
870,64561
870,64925
870,65241
870,65599
870,65870
870,66324
870,67086
870,67675
870,67858
870,68258
870,68627
870,69350
870,71136
870,81858
870,84107
870,84634
870,85011
870,85571
870,86171
870,86768
870,87159
871,58318
871,58621
871,58617
871,58238
871,58237
871,58223
871,58205
871,58171
871,59289
871,59395
871,59992
871,59975
871,60896
871,60921
871,61652
871,62011
871,62766
871,63251
871,63876
871,64041
871,64235
871,64561
871,64925
871,65241
871,65599
871,65870
871,66324
871,67086
871,67675
871,67858
871,68258
871,68627
871,69350
871,71136
871,81858
871,84107
871,84634
871,85011
871,85571
871,86171
871,86768
871,87159
872,66324
872,67086
872,67675
872,67858
872,68258
872,68627
872,69350
872,69853
872,70012
872,70382
872,70577
872,71136
872,71688
872,71818
872,72686
872,73823
872,74040
872,74506
872,74960
872,75031
872,75212
872,75563
872,76282
872,77477
872,77631
872,78326
872,78737
872,79267
872,80666
872,81102
872,81538
872,82091
872,82609
872,83162
872,83481
872,84107
872,84634
872,85011
872,85571
872,86171
872,86768
872,87159
873,66324
873,67086
873,67675
873,67858
873,68258
873,68627
873,69350
873,69853
873,70012
873,70382
873,70577
873,71136
873,71688
873,71818
873,72686
873,73823
873,74040
873,74506
873,74960
873,75031
873,75212
873,75563
873,76282
873,77477
873,77631
873,78326
873,78737
873,79267
873,80666
873,81102
873,81538
873,82091
873,82609
873,83162
873,83481
873,84107
873,84634
873,85011
873,85571
873,86171
873,86768
873,87159
874,66324
874,67086
874,67675
874,67858
874,68258
874,68627
874,69350
874,69853
874,70012
874,70382
874,70577
874,71136
874,71688
874,71818
874,72686
874,73823
874,74040
874,74506
874,74960
874,75031
874,75212
874,75563
874,76282
874,77477
874,77631
874,78326
874,78737
874,79267
874,80666
874,81102
874,81538
874,82091
874,82609
874,83162
874,83481
874,84107
874,84634
874,85011
874,85571
874,86171
874,86768
874,87159
875,85011
875,84634
875,84142
875,83663
875,83162
875,82609
875,82091
875,81538
875,81102
875,80666
875,79267
875,78737
875,78326
875,77477
875,76282
875,75563
875,75212
875,75031
875,74855
875,74506
875,74040
875,73823
875,72875
875,71993
875,71688
875,71136
875,70577
875,70012
875,69853
875,69350
875,69014
875,68627
875,68172
875,67858
875,67675
875,67086
876,85011
876,84634
876,84142
876,83663
876,83162
876,82609
876,82091
876,81538
876,81102
876,80666
876,79267
876,78737
876,78326
876,77477
876,76282
876,75563
876,75212
876,75031
876,74855
876,74506
876,74040
876,73823
876,72875
876,71993
876,71688
876,71136
876,70577
876,70012
876,69853
876,69350
876,69014
876,68627
876,68172
876,67858
876,67675
876,67086
877,87342
877,199610
877,86311
877,85773
877,85011
877,84634
877,84142
877,83663
877,83162
877,82609
877,82091
877,81538
877,81102
877,80666
877,79267
877,78737
877,78326
877,77477
877,76282
877,75563
877,75212
877,75031
877,74855
877,74506
877,74040
877,73823
877,72875
877,71993
877,71688
877,71136
877,70577
877,70012
877,69853
877,69350
877,69014
877,68627
877,68172
877,67858
877,67675
877,67086
878,87342
878,199610
878,86311
878,85773
878,85011
878,84634
878,84142
878,83663
878,83162
878,82609
878,82091
878,81538
878,81102
878,80666
878,79267
878,78737
878,78326
878,77477
878,76282
878,75563
878,75212
878,75031
878,74855
878,74506
878,74040
878,73823
878,72875
878,71993
878,71688
878,71136
878,70577
878,70012
878,69853
878,69350
878,69014
878,68627
878,68172
878,67858
878,67675
878,67086
879,58621
879,58617
879,58238
879,58237
879,58223
879,58205
879,58171
879,59289
879,59395
879,59992
879,59975
879,60896
879,60921
879,61652
879,62011
879,62766
879,63251
879,63876
879,64041
879,64235
879,64561
879,64925
879,65241
879,65599
879,65870
879,66324
879,67086
879,67675
879,67858
879,68258
879,68627
879,69350
879,71136
879,81858
879,84107
879,84634
879,85011
879,85571
879,86171
879,86768
879,87159
880,58621
880,58617
880,58238
880,58237
880,58223
880,58205
880,58171
880,59289
880,59395
880,59992
880,59975
880,60896
880,60921
880,61652
880,62011
880,62766
880,63251
880,63876
880,64041
880,64235
880,64561
880,64925
880,65241
880,65599
880,65870
880,66324
880,67086
880,67675
880,67858
880,68258
880,68627
880,69350
880,71136
880,81858
880,84107
880,84634
880,85011
880,85571
880,86171
880,86768
880,87159
881,58621
881,58617
881,58238
881,58237
881,58223
881,58205
881,58171
881,59289
881,59395
881,59992
881,59975
881,60896
881,60921
881,61652
881,62011
881,62766
881,63251
881,63876
881,64041
881,64235
881,64561
881,64925
881,65241
881,65599
881,65870
881,66324
881,67086
881,67675
881,67858
881,68258
881,68627
881,69350
881,71136
881,81858
881,84107
881,84634
881,85011
881,85571
881,86171
881,86768
881,87159
882,58621
882,58617
882,58238
882,58237
882,58223
882,58205
882,58171
882,59289
882,59395
882,59992
882,59975
882,60896
882,60921
882,61652
882,62011
882,62766
882,63251
882,63876
882,64041
882,64235
882,64561
882,64925
882,65241
882,65599
882,65870
882,66324
882,67086
882,67675
882,67858
882,68258
882,68627
882,69350
882,71136
882,81858
882,84107
882,84634
882,85011
882,85571
882,86171
882,86768
882,87159
883,58621
883,58617
883,58238
883,58237
883,58223
883,58205
883,58171
883,59289
883,59395
883,59992
883,59975
883,60896
883,60921
883,61652
883,62011
883,62766
883,63251
883,63876
883,64041
883,64235
883,64561
883,64925
883,65241
883,65599
883,65870
883,66324
883,67086
883,67675
883,67858
883,68258
883,68627
883,69350
883,71136
883,81858
883,84107
883,84634
883,85011
883,85571
883,86171
883,86768
883,87159
884,58621
884,58617
884,58238
884,58237
884,58223
884,58205
884,58171
884,59289
884,59395
884,59992
884,59975
884,60896
884,60921
884,61652
884,62011
884,62766
884,63251
884,63876
884,64041
884,64235
884,64561
884,64925
884,65241
884,65599
884,65870
884,66324
884,67086
884,67675
884,67858
884,68258
884,68627
884,69350
884,71136
884,81858
884,84107
884,84634
884,85011
884,85571
884,86171
884,86768
884,87159
885,58621
885,58617
885,58238
885,58237
885,58223
885,58205
885,58171
885,59289
885,59395
885,59992
885,59975
885,60896
885,60921
885,61652
885,62011
885,62766
885,63251
885,63876
885,64041
885,64235
885,64561
885,64925
885,65241
885,65599
885,65870
885,66324
885,67086
885,67675
885,67858
885,68258
885,68627
885,69350
885,71136
885,81858
885,84107
885,84634
885,85011
885,85571
885,86171
885,86768
885,87159
886,85011
886,84634
886,84142
886,83663
886,83162
886,82609
886,82091
886,81538
886,81102
886,80666
886,79267
886,78737
886,78326
886,77477
886,76282
886,75563
886,75212
886,75031
886,74855
886,74506
886,74040
886,73823
886,72875
886,71993
886,71688
886,71136
886,70577
886,70012
886,69853
886,69350
886,69014
886,68627
886,68172
886,67858
886,67675
886,67086
886,66324
886,65870
886,65599
886,65241
886,64925
886,64235
886,64041
886,63876
886,63251
886,62766
886,62011
886,61652
886,60921
886,60896
886,59975
886,59992
886,59395
886,59289
886,58171
886,58205
886,58223
886,58238
886,58318
886,58621
887,85011
887,84634
887,84142
887,83663
887,83162
887,82609
887,82091
887,81538
887,81102
887,80666
887,79267
887,78737
887,78326
887,77477
887,76282
887,75563
887,75212
887,75031
887,74855
887,74506
887,74040
887,73823
887,72875
887,71993
887,71688
887,71136
887,70577
887,70012
887,69853
887,69350
887,69014
887,68627
887,68172
887,67858
887,67675
887,67086
887,66324
887,65870
887,65599
887,65241
887,64925
887,64235
887,64041
887,63876
887,63251
887,62766
887,62011
887,61652
887,60921
887,60896
887,59975
887,59992
887,59395
887,59289
887,58171
887,58205
887,58223
887,58238
887,58318
887,58621
888,65950
888,66324
888,67086
888,67675
888,67858
888,68258
888,68627
888,69350
888,71136
888,81858
888,84107
888,84634
888,85011
888,85571
888,86171
888,86768
888,87159
889,65950
889,66324
889,67086
889,67675
889,67858
889,68258
889,68627
889,69350
889,71136
889,81858
889,84107
889,84634
889,85011
889,85571
889,86171
889,86768
889,87159
890,65950
890,66324
890,67086
890,67675
890,67858
890,68258
890,68627
890,69350
890,69853
890,70012
890,70382
890,70577
890,71136
890,71688
890,71818
890,72686
890,73823
890,74040
890,74506
890,74960
890,75031
890,75212
890,75563
890,76282
890,77477
890,77631
890,78326
890,78737
890,79267
890,80666
890,81102
890,81538
890,82091
890,82609
890,83162
890,83481
890,84107
890,84634
890,85011
890,85571
891,65950
891,66324
891,67086
891,67675
891,67858
891,68258
891,68627
891,69350
891,69853
891,70012
891,70382
891,70577
891,71136
891,71688
891,71818
891,72686
891,73823
891,74040
891,74506
891,74960
891,75031
891,75212
891,75563
891,76282
891,77477
891,77631
891,78326
891,78737
891,79267
891,80666
891,81102
891,81538
891,82091
891,82609
891,83162
891,83481
891,84107
891,84634
891,85011
891,85571
892,58621
892,58617
892,58238
892,58237
892,58223
892,58205
892,58171
892,59289
892,59395
892,59992
892,59975
892,60896
892,60921
892,61652
892,62011
892,62766
892,63251
892,63876
892,64041
892,64235
892,64561
892,64925
892,65241
892,65599
892,65870
892,66324
892,67086
892,67675
892,67858
892,68258
892,68627
892,69350
892,71136
892,81858
892,84107
892,84634
892,85011
892,85571
893,58621
893,58617
893,58238
893,58237
893,58223
893,58205
893,58171
893,59289
893,59395
893,59992
893,59975
893,60896
893,60921
893,61652
893,62011
893,62766
893,63251
893,63876
893,64041
893,64235
893,64561
893,64925
893,65241
893,65599
893,65870
893,66324
893,67086
893,67675
893,67858
893,68258
893,68627
893,69350
893,71136
893,81858
893,84107
893,84634
893,85011
893,85571
894,82038
894,81735
894,81758
894,81104
894,80612
894,79735
894,79348
894,77834
894,77127
894,75563
894,75547
894,75611
894,75014
894,74473
894,74387
894,74418
894,74450
894,74474
894,74481
894,74717
894,74880
894,74400
894,74223
894,73482
894,73141
894,72205
894,72223
894,72231
894,72242
894,71842
894,71513
894,71171
894,71503
894,71395
894,71404
894,71422
894,71442
894,71447
894,71452
894,71463
894,71344
894,71294
894,71540
894,71111
894,70230
894,70045
894,69708
894,68950
894,68353
894,67809
895,82038
895,81735
895,81758
895,81104
895,80612
895,79735
895,79348
895,77834
895,77127
895,75563
895,75547
895,75611
895,75014
895,74473
895,74387
895,74418
895,74450
895,74474
895,74481
895,74717
895,74880
895,74400
895,74223
895,73482
895,73141
895,72205
895,72223
895,72231
895,72242
895,71842
895,71513
895,71171
895,71503
895,71395
895,71404
895,71422
895,71442
895,71447
895,71452
895,71463
895,71344
895,71294
895,71540
895,71111
895,70230
895,70045
895,69708
895,68950
895,68353
895,67809
896,82038
896,81735
896,81758
896,81104
896,80612
896,79735
896,79348
896,77834
896,77127
896,75563
896,75547
896,75611
896,75014
896,74473
896,74387
896,74418
896,74450
896,74474
896,74481
896,74717
896,74880
896,74400
896,74223
896,73482
896,73141
896,72205
896,72223
896,72231
896,72242
896,71842
896,71513
896,71171
896,71503
896,71395
896,71404
896,71422
896,71442
896,71447
896,71452
896,71463
896,71344
896,71294
896,71540
896,71111
896,70230
896,70045
896,69708
896,68950
896,68353
896,67809
897,82038
897,81735
897,81758
897,81104
897,80612
897,79735
897,79348
897,77834
897,77127
897,75563
897,75547
897,75611
897,75014
897,74473
897,74387
897,74418
897,74450
897,74474
897,74481
897,74717
897,74880
897,74400
897,74223
897,73482
897,73141
897,72205
897,72223
897,72231
897,72242
897,71842
897,71513
897,71171
897,71503
897,71395
897,71404
897,71422
897,71442
897,71447
897,71452
897,71463
897,71344
897,71294
897,71540
897,71111
897,70230
897,70045
897,69708
897,68950
897,68353
897,67809
898,82038
898,81735
898,81758
898,81104
898,80612
898,79735
898,79348
898,77834
898,77127
898,75563
898,75547
898,75611
898,75014
898,74473
898,74387
898,74418
898,74450
898,74474
898,74481
898,74717
898,74880
898,74400
898,74223
898,73482
898,73141
898,72205
898,72223
898,72231
898,72242
898,71842
898,71513
898,71171
898,71503
898,71395
898,71404
898,71422
898,71442
898,71447
898,71452
898,71463
898,71344
898,71294
898,71540
898,71111
898,70230
898,70045
898,69708
898,68950
898,68353
898,67809
899,82038
899,81735
899,81758
899,81104
899,80612
899,79735
899,79348
899,77834
899,77127
899,75563
899,75547
899,75611
899,75014
899,74473
899,74387
899,74418
899,74450
899,74474
899,74481
899,74717
899,74880
899,74400
899,74223
899,73482
899,73141
899,72205
899,72223
899,72231
899,72242
899,71842
899,71513
899,71171
899,71503
899,71395
899,71404
899,71422
899,71442
899,71447
899,71452
899,71463
899,71344
899,71294
899,71540
899,71111
899,70230
899,70045
899,69708
899,68950
899,68353
899,67809
900,82038
900,81735
900,81758
900,81104
900,80612
900,79735
900,79348
900,77834
900,77127
900,75563
900,75547
900,75611
900,75014
900,74473
900,74387
900,74418
900,74450
900,74474
900,74481
900,74717
900,74880
900,74400
900,74223
900,73482
900,73141
900,72205
900,72223
900,72231
900,72242
900,71842
900,71513
900,71171
900,71503
900,71395
900,71404
900,71422
900,71442
900,71447
900,71452
900,71463
900,71344
900,71294
900,71540
900,71111
900,70230
900,70045
900,69708
900,68950
900,68353
900,67809
901,82038
901,81735
901,81758
901,81104
901,80612
901,79735
901,79348
901,77834
901,77127
901,75563
901,75547
901,75611
901,75014
901,74473
901,74387
901,74418
901,74450
901,74474
901,74481
901,74717
901,74880
901,74400
901,74223
901,73482
901,73141
901,72205
901,72223
901,72231
901,72242
901,71842
901,71513
901,71171
901,71503
901,71395
901,71404
901,71422
901,71442
901,71447
901,71452
901,71463
901,71344
901,71294
901,71540
901,71111
901,70230
901,70045
901,69708
901,68950
901,68353
901,67809
902,68216
902,68353
902,68950
902,69708
902,70230
902,71111
902,71540
902,71294
902,71344
902,71463
902,71452
902,71442
902,71422
902,71404
902,71395
902,71503
902,71197
902,71385
902,71842
902,72242
902,72209
902,72205
902,72621
902,73482
902,74223
902,74332
902,74398
902,74481
902,74474
902,74450
902,74418
902,74387
902,74473
902,75014
902,75611
902,75432
902,75563
902,76199
902,77127
902,77834
902,79348
902,79735
902,80612
902,81104
902,82587
902,83126
902,83102
902,82038
902,82557
903,68216
903,68353
903,68950
903,69708
903,70230
903,71111
903,71540
903,71294
903,71344
903,71463
903,71452
903,71442
903,71422
903,71404
903,71395
903,71503
903,71197
903,71385
903,71842
903,72242
903,72209
903,72205
903,72621
903,73482
903,74223
903,74332
903,74398
903,74481
903,74474
903,74450
903,74418
903,74387
903,74473
903,75014
903,75611
903,75432
903,75563
903,76199
903,77127
903,77834
903,79348
903,79735
903,80612
903,81104
903,82587
903,83126
903,83102
903,82038
903,82557
904,68216
904,68353
904,68950
904,69708
904,70230
904,71111
904,71540
904,71294
904,71344
904,71463
904,71452
904,71442
904,71422
904,71404
904,71395
904,71503
904,71197
904,71385
904,71842
904,72242
904,72209
904,72205
904,72621
904,73482
904,74223
904,74332
904,74398
904,74481
904,74474
904,74450
904,74418
904,74387
904,74473
904,75014
904,75611
904,75432
904,75563
904,76199
904,77127
904,77834
904,79348
904,79735
904,80612
904,81104
904,82587
904,83126
904,83102
904,82038
904,82557
905,68216
905,68353
905,68950
905,69708
905,70230
905,71111
905,71540
905,71294
905,71344
905,71463
905,71452
905,71442
905,71422
905,71404
905,71395
905,71503
905,71197
905,71385
905,71842
905,72242
905,72209
905,72205
905,72621
905,73482
905,74223
905,74332
905,74398
905,74481
905,74474
905,74450
905,74418
905,74387
905,74473
905,75014
905,75611
905,75432
905,75563
905,76199
905,77127
905,77834
905,79348
905,79735
905,80612
905,81104
905,82587
905,83126
905,83102
905,82038
905,82557
906,68216
906,68353
906,68950
906,69708
906,70230
906,71111
906,71540
906,71294
906,71344
906,71463
906,71452
906,71442
906,71422
906,71404
906,71395
906,71503
906,71197
906,71385
906,71842
906,72242
906,72209
906,72205
906,72621
906,73482
906,74223
906,74332
906,74398
906,74481
906,74474
906,74450
906,74418
906,74387
906,74473
906,75014
906,75611
906,75432
906,75563
906,76199
906,77127
906,77834
906,79348
906,79735
906,80612
906,81104
906,82587
906,83126
906,83102
906,82038
906,82557
907,68216
907,68353
907,68950
907,69708
907,70230
907,71111
907,71540
907,71294
907,71344
907,71463
907,71452
907,71442
907,71422
907,71404
907,71395
907,71503
907,71197
907,71385
907,71842
907,72242
907,72209
907,72205
907,72621
907,73482
907,74223
907,74332
907,74398
907,74481
907,74474
907,74450
907,74418
907,74387
907,74473
907,75014
907,75611
907,75432
907,75563
907,76199
907,77127
907,77834
907,79348
907,79735
907,80612
907,81104
907,82587
907,83126
907,83102
907,82038
907,82557
908,68216
908,68353
908,68950
908,69708
908,70230
908,71111
908,71540
908,71294
908,71344
908,71463
908,71452
908,71442
908,71422
908,71404
908,71395
908,71503
908,71197
908,71385
908,71842
908,72242
908,72209
908,72205
908,72621
908,73482
908,74223
908,74332
908,74398
908,74481
908,74474
908,74450
908,74418
908,74387
908,74473
908,75014
908,75611
908,75432
908,75563
908,76199
908,77127
908,77834
908,79348
908,79735
908,80612
908,81104
908,82587
908,83126
908,83102
908,82038
908,82557
909,68216
909,68353
909,68950
909,69708
909,70230
909,71111
909,71540
909,71294
909,71344
909,71463
909,71452
909,71442
909,71422
909,71404
909,71395
909,71503
909,71197
909,71385
909,71842
909,72242
909,72209
909,72205
909,72621
909,73482
909,74223
909,74332
909,74398
909,74481
909,74474
909,74450
909,74418
909,74387
909,74473
909,75014
909,75611
909,75432
909,75563
909,76199
909,77127
909,77834
909,79348
909,79735
909,80612
909,81104
909,82587
909,83126
909,83102
909,82038
909,82557
910,74332
910,74398
910,74481
910,74474
910,74450
910,74418
910,74387
910,74473
910,75014
910,75611
910,75432
910,75563
910,76066
910,75777
910,75518
910,75324
910,75024
910,74735
910,74313
910,74596
910,74270
910,74221
910,74633
910,75354
910,75686
910,76388
910,76796
910,77196
910,78332
910,78796
910,78779
910,78218
911,74332
911,74398
911,74481
911,74474
911,74450
911,74418
911,74387
911,74473
911,75014
911,75611
911,75432
911,75563
911,76066
911,75777
911,75518
911,75324
911,75024
911,74735
911,74313
911,74596
911,74270
911,74221
911,74633
911,75354
911,75686
911,76388
911,76796
911,77196
911,78332
911,78796
911,78779
911,78218
912,74332
912,74398
912,74481
912,74474
912,74450
912,74418
912,74387
912,74473
912,75014
912,75611
912,75432
912,75563
912,76066
912,75777
912,75518
912,75324
912,75024
912,74735
912,74313
912,74596
912,74270
912,74221
912,74633
912,75354
912,75686
912,76388
912,76796
912,77196
912,78332
912,78796
912,78779
912,78218
913,74332
913,74398
913,74481
913,74474
913,74450
913,74418
913,74387
913,74473
913,75014
913,75611
913,75432
913,75563
913,76066
913,75777
913,75518
913,75324
913,75024
913,74735
913,74313
913,74596
913,74270
913,74221
913,74633
913,75354
913,75686
913,76388
913,76796
913,77196
913,78332
913,78796
913,78779
913,78218
914,74332
914,74398
914,74481
914,74474
914,74450
914,74418
914,74387
914,74473
914,75014
914,75611
914,75432
914,75563
914,76066
914,75777
914,75518
914,75324
914,75024
914,74735
914,74313
914,74596
914,74270
914,74221
914,74633
914,75354
914,75686
914,76388
914,76796
914,77196
914,78332
914,78796
914,78779
914,78218
915,74332
915,74398
915,74481
915,74474
915,74450
915,74418
915,74387
915,74473
915,75014
915,75611
915,75432
915,75563
915,76066
915,75777
915,75518
915,75324
915,75024
915,74735
915,74313
915,74596
915,74270
915,74221
915,74633
915,75354
915,75686
915,76388
915,76796
915,77196
915,78332
915,78796
915,78779
915,78218
916,74332
916,74398
916,74481
916,74474
916,74450
916,74418
916,74387
916,74473
