person_id,person_trip_id,trip_list_id_num,trace,pathdir,pathmode,pf_iteration,pathnum,pf_cost,pf_fare,pf_probability,pf_initcost,pf_initfare,description,sim_cost,ln_PS,logsum_component,logsum,probability,chosen,bump_iter,missed_xfer
ben,12,25,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,12,26,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,unchosen,0.0,0
bart,12,26,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,iter1.01 sim0,,0
bart,12,26,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,12,26,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,12,26,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,13,27,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,13,27,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,13,28,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,unchosen,0.0,0
bart,13,28,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,13,28,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,13,28,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,iter1.01 sim0,,0
bart,13,28,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,14,29,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,14,29,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,14,30,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,14,30,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,14,30,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,14,30,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,14,30,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,15,31,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,15,31,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,15,32,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,15,32,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,15,32,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,15,32,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,15,32,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,16,33,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,16,33,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,16,34,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,16,34,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,16,34,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,16,34,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,16,34,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,17,35,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,17,35,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,17,36,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,17,36,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,17,36,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,17,36,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,17,36,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,18,37,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,18,37,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,18,38,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,unchosen,0.0,0
bart,18,38,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,18,38,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,iter1.01 sim0,,0
bart,18,38,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,18,38,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,19,39,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,19,39,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,19,40,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,19,40,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,19,40,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,19,40,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,19,40,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,20,41,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,20,41,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,20,42,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,20,42,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,20,42,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,20,42,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,20,42,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,21,43,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,21,43,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,21,44,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,21,44,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,21,44,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,21,44,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,21,44,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,22,45,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,22,45,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,22,46,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,unchosen,0.0,0
bart,22,46,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,22,46,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,iter1.01 sim0,,0
bart,22,46,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,22,46,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,23,47,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,23,47,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
bart,23,48,False,2,PNR-commuter_rail-walk,1.01,0,297.5982461982462,4.0,0.42865552877716695,297.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t136 R2 walk_egress Z3,297.5982461982462,-1.6094379124341003,1.0662938978286846e-65,2.487530957247932e-65,0.428655528777167,iter1.01 sim0,,0
bart,23,48,False,2,PNR-commuter_rail-walk,1.01,1,298.5982461982462,4.0,0.2599927206586828,298.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t137 R2 walk_egress Z3,298.5982461982462,-1.6094379124341003,6.467399412975873e-66,2.487530957247932e-65,0.2599927206586828,unchosen,,0
bart,23,48,False,2,PNR-commuter_rail-walk,1.01,2,299.5982461982462,4.0,0.15769355638159327,299.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t138 R2 walk_egress Z3,299.5982461982462,-1.6094379124341003,3.9226760325773547e-66,2.487530957247932e-65,0.1576935563815933,unchosen,,0
bart,23,48,False,2,PNR-commuter_rail-walk,1.01,3,300.5982461982462,4.0,0.09564597678455912,300.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t139 R2 walk_egress Z3,300.5982461982462,-1.6094379124341003,2.3792232818780783e-66,2.487530957247932e-65,0.09564597678455912,unchosen,,0
bart,23,48,False,2,PNR-commuter_rail-walk,1.01,4,301.5982461982462,4.0,0.05801221739799786,301.5982461982462,4.0,Z2 PNR_access R1 heavy_rail t140 R2 walk_egress Z3,301.5982461982462,-1.6094379124341003,1.4430718667611677e-66,2.487530957247932e-65,0.05801221739799787,unchosen,,0
ben,24,49,False,1,walk-commuter_rail-walk,1.01,0,90.94650980392167,5.5,0.9996646498695335,89.77003921568637,5.0,Z1 walk_access B0 local_bus t20 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,90.94650980397714,-0.6931471805599453,1.260960040337064e-20,1.2613830453058755e-20,0.9996646498695335,iter1.01 sim0,1.0,0
ben,24,49,False,1,walk-commuter_rail-walk,1.01,1,106.94650980392167,5.5,0.0003353501304664781,105.77003921568637,5.0,Z1 walk_access B0 local_bus t19 B2 transfer R2 heavy_rail t151 R3 walk_egress Z5,106.94650980397714,-0.6931471805599453,4.230049688115288e-24,1.2613830453058755e-20,0.0003353501304664781,unchosen,0.0,0
