trip_id,arrival_time_min,departure_time_min,stop_id,stop_sequence,shape_dist_traveled,arrival_time,departure_time,stop_id_num,trip_id_num,original_travel_time,travel_time,travel_time_sec,dwell_time,dwell_time_sec,route_id,service_id,direction_id,shape_id,vehicle_name,seated_capacity,standing_capacity,max_speed,acceleration,deceleration,dwell_formula,capacity,max_speed_fps,route_short_name,route_long_name,route_type,mode,proof_of_payment,mode_num,mode_type,route_id_num,max_stop_seq,trip_departure_time,boards,alights,onboard,friction,standees,overcap,msa_boards,msa_alights,msa_onboard,msa_friction,msa_standees,msa_overcap
t11,980.0,980.0,B1,2,0.1820440569632047,2015-06-30 16:20:00,2015-06-30 16:20:00,5,11,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:18:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t11,985.0,985.0,B2,3,0.8583490512733136,2015-06-30 16:25:00,2015-06-30 16:25:00,6,11,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:18:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t11,991.0,991.0,B3,4,1.590934364800046,2015-06-30 16:31:00,2015-06-30 16:31:00,7,11,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:18:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t11,993.0,993.0,B4,5,1.7325856023319244,2015-06-30 16:33:00,2015-06-30 16:33:00,8,11,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:18:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t12,986.0,986.0,B0,1,0.0,2015-06-30 16:26:00,2015-06-30 16:26:00,4,12,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:26:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t12,988.0,988.0,B1,2,0.1820440569632047,2015-06-30 16:28:00,2015-06-30 16:28:00,5,12,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:26:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t12,993.0,993.0,B2,3,0.8583490512733136,2015-06-30 16:33:00,2015-06-30 16:33:00,6,12,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:26:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t12,999.0,999.0,B3,4,1.590934364800046,2015-06-30 16:39:00,2015-06-30 16:39:00,7,12,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:26:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t12,1001.0,1001.0,B4,5,1.7325856023319244,2015-06-30 16:41:00,2015-06-30 16:41:00,8,12,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:26:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t13,994.0,994.0,B0,1,0.0,2015-06-30 16:34:00,2015-06-30 16:34:00,4,13,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:34:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t13,996.0,996.0,B1,2,0.1820440569632047,2015-06-30 16:36:00,2015-06-30 16:36:00,5,13,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:34:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t13,1001.0,1001.0,B2,3,0.8583490512733136,2015-06-30 16:41:00,2015-06-30 16:41:00,6,13,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:34:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t13,1007.0,1007.0,B3,4,1.590934364800046,2015-06-30 16:47:00,2015-06-30 16:47:00,7,13,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:34:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t13,1009.0,1009.0,B4,5,1.7325856023319244,2015-06-30 16:49:00,2015-06-30 16:49:00,8,13,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:34:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t14,1002.0,1002.0,B0,1,0.0,2015-06-30 16:42:00,2015-06-30 16:42:00,4,14,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:42:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t14,1004.0,1004.0,B1,2,0.1820440569632047,2015-06-30 16:44:00,2015-06-30 16:44:00,5,14,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:42:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t14,1009.0,1009.0,B2,3,0.8583490512733136,2015-06-30 16:49:00,2015-06-30 16:49:00,6,14,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:42:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t14,1015.0,1015.0,B3,4,1.590934364800046,2015-06-30 16:55:00,2015-06-30 16:55:00,7,14,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:42:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t14,1017.0,1017.0,B4,5,1.7325856023319244,2015-06-30 16:57:00,2015-06-30 16:57:00,8,14,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:42:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t15,1010.0,1010.0,B0,1,0.0,2015-06-30 16:50:00,2015-06-30 16:50:00,4,15,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:50:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t15,1012.0,1012.0,B1,2,0.1820440569632047,2015-06-30 16:52:00,2015-06-30 16:52:00,5,15,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:50:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t15,1017.0,1017.0,B2,3,0.8583490512733136,2015-06-30 16:57:00,2015-06-30 16:57:00,6,15,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:50:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t15,1023.0,1023.0,B3,4,1.590934364800046,2015-06-30 17:03:00,2015-06-30 17:03:00,7,15,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:50:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t15,1025.0,1025.0,B4,5,1.7325856023319244,2015-06-30 17:05:00,2015-06-30 17:05:00,8,15,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:50:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t16,1018.0,1018.0,B0,1,0.0,2015-06-30 16:58:00,2015-06-30 16:58:00,4,16,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:58:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t16,1020.0,1020.0,B1,2,0.1820440569632047,2015-06-30 17:00:00,2015-06-30 17:00:00,5,16,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:58:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t16,1025.0,1025.0,B2,3,0.8583490512733136,2015-06-30 17:05:00,2015-06-30 17:05:00,6,16,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:58:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t16,1031.0,1031.0,B3,4,1.590934364800046,2015-06-30 17:11:00,2015-06-30 17:11:00,7,16,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:58:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t16,1033.0,1033.0,B4,5,1.7325856023319244,2015-06-30 17:13:00,2015-06-30 17:13:00,8,16,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 16:58:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t17,1026.0,1026.0,B0,1,0.0,2015-06-30 17:06:00,2015-06-30 17:06:00,4,17,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:06:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t17,1028.0,1028.0,B1,2,0.1820440569632047,2015-06-30 17:08:00,2015-06-30 17:08:00,5,17,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:06:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t17,1033.0,1033.0,B2,3,0.8583490512733136,2015-06-30 17:13:00,2015-06-30 17:13:00,6,17,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:06:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t17,1039.0,1039.0,B3,4,1.590934364800046,2015-06-30 17:19:00,2015-06-30 17:19:00,7,17,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:06:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t17,1041.0,1041.0,B4,5,1.7325856023319244,2015-06-30 17:21:00,2015-06-30 17:21:00,8,17,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:06:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t18,1034.0,1034.0,B0,1,0.0,2015-06-30 17:14:00,2015-06-30 17:14:00,4,18,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:14:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t18,1036.0,1036.0,B1,2,0.1820440569632047,2015-06-30 17:16:00,2015-06-30 17:16:00,5,18,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:14:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t18,1041.0,1041.0,B2,3,0.8583490512733136,2015-06-30 17:21:00,2015-06-30 17:21:00,6,18,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:14:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t18,1047.0,1047.0,B3,4,1.590934364800046,2015-06-30 17:27:00,2015-06-30 17:27:00,7,18,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:14:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t18,1049.0,1049.0,B4,5,1.7325856023319244,2015-06-30 17:29:00,2015-06-30 17:29:00,8,18,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:14:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t19,1042.0,1042.0,B0,1,0.0,2015-06-30 17:22:00,2015-06-30 17:22:00,4,19,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:22:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t19,1044.0,1044.0,B1,2,0.1820440569632047,2015-06-30 17:24:00,2015-06-30 17:24:00,5,19,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:22:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t19,1049.0,1049.0,B2,3,0.8583490512733136,2015-06-30 17:29:00,2015-06-30 17:29:00,6,19,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:22:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t19,1055.0,1055.0,B3,4,1.590934364800046,2015-06-30 17:35:00,2015-06-30 17:35:00,7,19,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:22:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t19,1057.0,1057.0,B4,5,1.7325856023319244,2015-06-30 17:37:00,2015-06-30 17:37:00,8,19,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:22:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t20,1050.0,1050.0,B0,1,0.0,2015-06-30 17:30:00,2015-06-30 17:30:00,4,20,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:30:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t20,1052.0,1052.0,B1,2,0.1820440569632047,2015-06-30 17:32:00,2015-06-30 17:32:00,5,20,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:30:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t20,1057.0,1057.0,B2,3,0.8583490512733136,2015-06-30 17:37:00,2015-06-30 17:37:00,6,20,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:30:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t20,1063.0,1063.0,B3,4,1.590934364800046,2015-06-30 17:43:00,2015-06-30 17:43:00,7,20,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:30:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t20,1065.0,1065.0,B4,5,1.7325856023319244,2015-06-30 17:45:00,2015-06-30 17:45:00,8,20,,,,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:30:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t21,1058.0,1058.0,B0,1,0.0,2015-06-30 17:38:00,2015-06-30 17:38:00,4,21,0 days 00:02:00.000000000,0 days 00:02:00.000000000,120.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:38:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t21,1060.0,1060.0,B1,2,0.1820440569632047,2015-06-30 17:40:00,2015-06-30 17:40:00,5,21,0 days 00:05:00.000000000,0 days 00:05:00.000000000,300.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:38:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
t21,1065.0,1065.0,B2,3,0.8583490512733136,2015-06-30 17:45:00,2015-06-30 17:45:00,6,21,0 days 00:06:00.000000000,0 days 00:06:00.000000000,360.0,0 days 00:00:00.000000000,0.0,A,TNT,1,A,bus,5,5,25.0,3.4,4.0,3.323 + 2.343*[boards] + 1.619*[alights] + 0.093*[friction],10,36.666666666666664,Bus_A_Loc,Local Bus - A,3,local_bus,False,301,transit,1,5,2015-06-30 17:38:00,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,-1.0
